ICE/DWN2015,"Durum Wheat Futures, July 2015 (DWN2015)"
ICE/GNMF2016,"Endex German NCG Futures, January 2016 (GNMF2016)"
ICE/RFZ2015,"Russell 1000 Index Mini Futures, December 2015 (RFZ2015)"
ICE/GERJ2015,"Endex German GASPOOL Futures, April 2015 (GERJ2015)"
ICE/RGH2015,"Russell 1000 Growth Index Futures, March 2015 (RGH2015)"
ICE/TIBV2015,"Brent-WTI Futures Spread, October 2015 (TIBV2015)"
ICE/DPBU2015,"Endex Dutch Power Base Load Futures, September 2015 (DPBU2015)"
ICE/BV2015,"Brent Crude Futures, October 2015 (BV2015)"
ICE/ZJM2015,"New Zealand Dollar/Japanese Yen Futures, June 2015 (ZJM2015)"
ICE/DXM2015,"US Dollar Index Futures, June 2015 (DXM2015)"
ICE/NCFQ2015,"Newcastle Coal Futures, August 2015 (NCFQ2015)"
ICE/BWV2015,"Barley Futures, October 2015 (BWV2015)"
ICE/KRUQ2015,"Russian Ruble/US Dollar Futures, August 2015 (KRUQ2015)"
ICE/MPM2015,"Sm GBP/USD Futures, June 2015 (MPM2015)"
ICE/TJ2015,"WTI Crude Futures, April 2015 (TJ2015)"
ICE/MU2015,"UK Natural Gas Futures, September 2015 (MU2015)"
ICE/CZ2015,"ECX EUA Futures, December 2015 (CZ2015)"
ICE/CEUZ2015,"ECX EUAA Futures, December 2015 (CEUZ2015)"
ICE/NTZ2015,"US Dollar/Norwegian Krone Futures, December 2015 (NTZ2015)"
ICE/DXZ2015,"US Dollar Index Futures, December 2015 (DXZ2015)"
ICE/IWU2015,"Wheat Futures, September 2015 (IWU2015)"
ICE/RFU2015,"Russell 1000 Index Mini Futures, September 2015 (RFU2015)"
ICE/SBV2015,"Sugar No. 11 Futures, October 2015 (SBV2015)"
ICE/RVU2015,"Russell 1000 Value Index Futures, September 2015 (RVU2015)"
ICE/GERM2015,"Endex German GASPOOL Futures, June 2015 (GERM2015)"
ICE/UBLH2020,"UK Base Electricity Futures (Gregorian), March 2020 (UBLH2020)"
ICE/BF2016,"Brent Crude Futures, January 2016 (BF2016)"
ICE/GZ2015,"Gas Oil Futures, December 2015 (GZ2015)"
ICE/DWZ2015,"Durum Wheat Futures, December 2015 (DWZ2015)"
ICE/ZJZ2015,"New Zealand Dollar/Japanese Yen Futures, December 2015 (ZJZ2015)"
ICE/BWH2016,"Barley Futures, March 2016 (BWH2016)"
ICE/BPBH2016,"Endex Belgian Power Base Load Futures, March 2016 (BPBH2016)"
ICE/NJU2015,"Norwegian Krone/Swedish Krona Futures, September 2015 (NJU2015)"
ICE/ZRH2020,"US Dollar/South African Rand Futures, March 2020 (ZRH2020)"
ICE/ZRM2015,"US Dollar/South African Rand Futures, June 2015 (ZRM2015)"
ICE/ZRH2018,"US Dollar/South African Rand Futures, March 2018 (ZRH2018)"
ICE/ZRF2016,"US Dollar/South African Rand Futures, January 2016 (ZRF2016)"
ICE/ZRG2016,"US Dollar/South African Rand Futures, February 2016 (ZRG2016)"
ICE/ZRU2018,"US Dollar/South African Rand Futures, September 2018 (ZRU2018)"
ICE/MH2016,"UK Natural Gas Futures, March 2016 (MH2016)"
ICE/ZRK2016,"US Dollar/South African Rand Futures, May 2016 (ZRK2016)"
ICE/PG2017,"UK Peak Electricity Futures, February 2017 (PG2017)"
ICE/PF2017,"UK Peak Electricity Futures, January 2017 (PF2017)"
ICE/PH2017,"UK Peak Electricity Futures, March 2017 (PH2017)"
ICE/PQ2016,"UK Peak Electricity Futures, August 2016 (PQ2016)"
ICE/PZ2017,"UK Peak Electricity Futures, December 2017 (PZ2017)"
ICE/PK2018,"UK Peak Electricity Futures, May 2018 (PK2018)"
ICE/PQ2018,"UK Peak Electricity Futures, August 2018 (PQ2018)"
ICE/PG2019,"UK Peak Electricity Futures, February 2019 (PG2019)"
ICE/PN2019,"UK Peak Electricity Futures, July 2019 (PN2019)"
ICE/PM2019,"UK Peak Electricity Futures, June 2019 (PM2019)"
ICE/PQ2019,"UK Peak Electricity Futures, August 2019 (PQ2019)"
ICE/PU2019,"UK Peak Electricity Futures, September 2019 (PU2019)"
ICE/YQ2016,"UK Base Electricity Futures, August 2016 (YQ2016)"
ICE/YK2017,"UK Base Electricity Futures, May 2017 (YK2017)"
ICE/YN2017,"UK Base Electricity Futures, July 2017 (YN2017)"
ICE/YV2017,"UK Base Electricity Futures, October 2017 (YV2017)"
ICE/YX2017,"UK Base Electricity Futures, November 2017 (YX2017)"
ICE/YH2018,"UK Base Electricity Futures, March 2018 (YH2018)"
ICE/YG2019,"UK Base Electricity Futures, February 2019 (YG2019)"
ICE/YX2018,"UK Base Electricity Futures, November 2018 (YX2018)"
ICE/ARZ2015,"AUSTRALIAN DOLLAR/NEW ZEALAND DOLLAR FUTURES, December 2015 (ARZ2015)"
ICE/PZ2016,"UK Peak Electricity Futures, December 2016 (PZ2016)"
ICE/PN2018,"UK Peak Electricity Futures, July 2018 (PN2018)"
ICE/PZ2018,"UK Peak Electricity Futures, December 2018 (PZ2018)"
ICE/YH2017,"UK Base Electricity Futures, March 2017 (YH2017)"
ICE/TIBF2016,"Brent-WTI Futures Spread, January 2016 (TIBF2016)"
ICE/ISMF2016,"Soybean Meal futures, January 2016 (ISMF2016)"
ICE/GERU2015,"Endex German GASPOOL Futures, September 2015 (GERU2015)"
ICE/YU2015,"UK Base Electricity Futures, September 2015 (YU2015)"
ICE/TIBK2015,"WTI vs Brent Spread Option, May 2015 (TIBK2015)"
ICE/TFMJ2015,"Endex Dutch TTF Gas Base Load Futures, April 2015 (TFMJ2015)"
ICE/TIBJ2015,"WTI vs Brent Spread Option, April 2015 (TIBJ2015)"
ICE/DPBX2015,"Endex Dutch Power Base Load Futures, November 2015 (DPBX2015)"
ICE/ISN2015,"Soybean Futures, July 2015 (ISN2015)"
ICE/WAV2015,"Milling Wheat Futures, October 2015 (WAV2015)"
ICE/TFMX2015,"Endex Dutch TTF Gas Base Load Futures, November 2015 (TFMX2015)"
ICE/MMEZ2014,"mini MSCI Emerging Markets Index Futures, December 2014 (MMEZ2014)"
ICE/CEUF2016,"ECX EUAA Futures, January 2016 (CEUF2016)"
ICE/CF2016,"ECX EUA Futures, January 2016 (CF2016)"
ICE/GNMG2016,"Endex German NCG Futures, February 2016 (GNMG2016)"
ICE/PH2015,"10Yr Euro Swapnote Future, March 2015 (PH2015)"
ICE/UPLZ2016,"UK Peak Electricity Futures (Gregorian), December 2016 (UPLZ2016)"
ICE/UBLU2018,"UK Base Electricity Futures (Gregorian), September 2018 (UBLU2018)"
ICE/SBF2018,"Sugar No. 11 Futures, January 2018 (SBF2018)"
ICE/YJ2017,"UK Base Electricity Futures, April 2017 (YJ2017)"
ICE/PX2017,"UK Peak Electricity Futures, November 2017 (PX2017)"
ICE/YM2019,"UK Base Electricity Futures, June 2019 (YM2019)"
ICE/GQ2017,"Gas Oil Futures, August 2017 (GQ2017)"
ICE/GV2018,"Gas Oil Futures, October 2018 (GV2018)"
ICE/NCFH2021,"Newcastle Coal Futures, March 2021 (NCFH2021)"
ICE/RVH2016,"Russell 1000 Value Index Futures, March 2016 (RVH2016)"
ICE/ISF2016,"Soybean Futures, January 2016 (ISF2016)"
ICE/SYZ2015,"GBP/JPY Futures, December 2015 (SYZ2015)"
ICE/UPLK2014,"UK Peak Electricity Futures (Gregorian), May 2014 (UPLK2014)"
ICE/GERN2015,"Endex German GASPOOL Futures, July 2015 (GERN2015)"
ICE/RGM2015,"Russell 1000 Growth Index Futures, June 2015 (RGM2015)"
ICE/SSU2015,"GBP/CHF Futures, September 2015 (SSU2015)"
ICE/ZRU2015,"US Dollar/South African Rand Futures, September 2015 (ZRU2015)"
ICE/IWQ2017,"Wheat Futures, August 2017 (IWQ2017)"
ICE/BPBN2015,"Endex Belgian Power Base Load Futures, July 2015 (BPBN2015)"
ICE/ISK2015,"Soybean Futures, May 2015 (ISK2015)"
ICE/TM2015,"WTI Crude Futures, June 2015 (TM2015)"
ICE/MFSH2016,"mini MSCI EAFE Index Futures, March 2016 (MFSH2016)"
ICE/UBLJ2017,"UK Base Electricity Futures (Gregorian), April 2017 (UBLJ2017)"
ICE/TFMN2015,"Endex Dutch TTF Gas Base Load Futures, July 2015 (TFMN2015)"
ICE/DPBK2015,"Endex Dutch Power Base Load Futures, May 2015 (DPBK2015)"
ICE/GNMN2015,"Endex German NCG Futures, July 2015 (GNMN2015)"
ICE/CN2015,"ECX EUA Futures, July 2015 (CN2015)"
ICE/CERU2015,"ECX CER Emission Futures, September 2015 (CERU2015)"
ICE/GERX2015,"Endex German GASPOOL Futures, November 2015 (GERX2015)"
ICE/KRUU2015,"Russian Ruble/US Dollar Futures, September 2015 (KRUU2015)"
ICE/KRUM2015,"Russian Ruble/US Dollar Futures, June 2015 (KRUM2015)"
ICE/TFMQ2015,"Endex Dutch TTF Gas Base Load Futures, August 2015 (TFMQ2015)"
ICE/CERK2015,"ECX CER Emission Futures, May 2015 (CERK2015)"
ICE/YK2015,"UK Base Electricity Futures, May 2015 (YK2015)"
ICE/TFMM2015,"Endex Dutch TTF Gas Base Load Futures, June 2015 (TFMM2015)"
ICE/BWK2015,"Barley Futures, May 2015 (BWK2015)"
ICE/SBH2015,"Sugar No. 11 Futures, March 2015 (SBH2015)"
ICE/NTM2015,"US Dollar/Norwegian Krone Futures, June 2015 (NTM2015)"
ICE/UPLX2017,"UK Peak Electricity Futures (Gregorian), November 2017 (UPLX2017)"
ICE/UBLZ2020,"UK Base Electricity Futures (Gregorian), December 2020 (UBLZ2020)"
ICE/UPLG2016,"UK Peak Electricity Futures (Gregorian), February 2016 (UPLG2016)"
ICE/UBLM2016,"UK Base Electricity Futures (Gregorian), June 2016 (UBLM2016)"
ICE/IBOK2015,"Soybean Oil Futures, May 2015 (IBOK2015)"
ICE/MN2015,"UK Natural Gas Futures, July 2015 (MN2015)"
ICE/BPBQ2015,"Endex Belgian Power Base Load Futures, August 2015 (BPBQ2015)"
ICE/ISMQ2015,"Soybean Meal futures, August 2015 (ISMQ2015)"
ICE/YM2015,"UK Base Electricity Futures, June 2015 (YM2015)"
ICE/CTN2015,"Cotton No. 2 Futures, July 2015 (CTN2015)"
ICE/ICNZ2015,"Corn Futures, December 2015 (ICNZ2015)"
ICE/TFU2015,"Russell 2000 Index Mini Futures, September 2015 (TFU2015)"
ICE/ISMH2016,"Soybean Meal futures, March 2016 (ISMH2016)"
ICE/MPZ2016,"Sm GBP/USD Futures, December 2016 (MPZ2016)"
ICE/PK2015,"UK Peak Electricity Futures, May 2015 (PK2015)"
ICE/GNMK2015,"Endex German NCG Futures, May 2015 (GNMK2015)"
ICE/BPBK2015,"Endex Belgian Power Base Load Futures, May 2015 (BPBK2015)"
ICE/YG2016,"UK Base Electricity Futures, February 2016 (YG2016)"
ICE/IBOF2016,"Soybean Oil Futures, January 2016 (IBOF2016)"
ICE/GNMX2015,"Endex German NCG Futures, November 2015 (GNMX2015)"
ICE/YU2016,"UK Base Electricity Futures, September 2016 (YU2016)"
ICE/BH2016,"Brent Crude Futures, March 2016 (BH2016)"
ICE/TG2016,"WTI Crude Futures, February 2016 (TG2016)"
ICE/GNMV2015,"Endex German NCG Futures, October 2015 (GNMV2015)"
ICE/ZJU2015,"New Zealand Dollar/Japanese Yen Futures, September 2015 (ZJU2015)"
ICE/UPLJ2019,"UK Peak Electricity Futures (Gregorian), April 2019 (UPLJ2019)"
ICE/UBLU2019,"UK Base Electricity Futures (Gregorian), September 2019 (UBLU2019)"
ICE/UBLM2015,"UK Base Electricity Futures (Gregorian), June 2015 (UBLM2015)"
ICE/UPLF2021,"UK Peak Electricity Futures (Gregorian), January 2021 (UPLF2021)"
ICE/UPLH2015,"UK Peak Electricity Futures (Gregorian), March 2015 (UPLH2015)"
ICE/YU2019,"UK Base Electricity Futures, September 2019 (YU2019)"
ICE/PG2018,"UK Peak Electricity Futures, February 2018 (PG2018)"
ICE/YF2016,"UK Base Electricity Futures, January 2016 (YF2016)"
ICE/NQ2015,"NYH RBOB Gasoline, August 2015 (NQ2015)"
ICE/BPBU2015,"Endex Belgian Power Base Load Futures, September 2015 (BPBU2015)"
ICE/ARH2016,"AUSTRALIAN DOLLAR/NEW ZEALAND DOLLAR FUTURES, March 2016 (ARH2016)"
ICE/ARU2016,"AUSTRALIAN DOLLAR/NEW ZEALAND DOLLAR FUTURES, September 2016 (ARU2016)"
ICE/TN2015,"WTI Crude Futures, July 2015 (TN2015)"
ICE/IBON2015,"Soybean Oil Futures, July 2015 (IBON2015)"
ICE/RGU2015,"Russell 1000 Growth Index Futures, September 2015 (RGU2015)"
ICE/KRUF2016,"Russian Ruble/US Dollar Futures, January 2016 (KRUF2016)"
ICE/DPBN2015,"Endex Dutch Power Base Load Futures, July 2015 (DPBN2015)"
ICE/NJ2016,"NYH RBOB Gasoline, April 2016 (NJ2016)"
ICE/PN2015,"UK Peak Electricity Futures, July 2015 (PN2015)"
ICE/CK2015,"ECX EUA Futures, May 2015 (CK2015)"
ICE/OJN2015,"Orange Juice Futures, July 2015 (OJN2015)"
ICE/NCFV2015,"Newcastle Coal Futures, October 2015 (NCFV2015)"
ICE/YX2015,"UK Base Electricity Futures, November 2015 (YX2015)"
ICE/DPAM2015,"Endex Dutch Power Peak Load (8-20) Futures, June 2015 (DPAM2015)"
ICE/TIBM2015,"WTI vs Brent Spread Option, June 2015 (TIBM2015)"
ICE/KCN2015,"Coffee ""C"" Futures, July 2015 (KCN2015)"
ICE/BN2015,"Brent Crude Futures, July 2015 (BN2015)"
ICE/UBLF2018,"UK Base Electricity Futures (Gregorian), January 2018 (UBLF2018)"
ICE/CEUK2015,"ECX EUAA Futures, May 2015 (CEUK2015)"
ICE/UBLN2013,"UK Base Electricity Futures (Gregorian), July 2013 (UBLN2013)"
ICE/UH2015,"Ultra Long Gilt Future, March 2015 (UH2015)"
ICE/UBLU2013,"UK Base Electricity Futures (Gregorian), September 2013 (UBLU2013)"
ICE/ARK2019,"AUSTRALIAN DOLLAR/NEW ZEALAND DOLLAR FUTURES, May 2019 (ARK2019)"
ICE/SBX2017,"Sugar No. 11 Futures, November 2017 (SBX2017)"
ICE/ARN2019,"AUSTRALIAN DOLLAR/NEW ZEALAND DOLLAR FUTURES, July 2019 (ARN2019)"
ICE/MH2015,"UK Natural Gas Futures, March 2015 (MH2015)"
ICE/NTH2016,"US Dollar/Norwegian Krone Futures, March 2016 (NTH2016)"
ICE/GN2019,"Gas Oil Futures, July 2019 (GN2019)"
ICE/ATWG2016,"Rotterdam Coal Futures, February 2016 (ATWG2016)"
ICE/PJ2016,"UK Peak Electricity Futures, April 2016 (PJ2016)"
ICE/PK2019,"UK Peak Electricity Futures, May 2019 (PK2019)"
ICE/PM2018,"UK Peak Electricity Futures, June 2018 (PM2018)"
ICE/PH2019,"UK Peak Electricity Futures, March 2019 (PH2019)"
ICE/YH2019,"UK Base Electricity Futures, March 2019 (YH2019)"
ICE/UBLJ2015,"UK Base Electricity Futures (Gregorian), April 2015 (UBLJ2015)"
ICE/MV2015,"UK Natural Gas Futures, October 2015 (MV2015)"
ICE/DPAQ2015,"Endex Dutch Power Peak Load (8-20) Futures, August 2015 (DPAQ2015)"
ICE/YQ2015,"UK Base Electricity Futures, August 2015 (YQ2015)"
ICE/MPU2015,"Sm GBP/USD Futures, September 2015 (MPU2015)"
ICE/GX2015,"Gas Oil Futures, November 2015 (GX2015)"
ICE/TIBU2015,"Brent-WTI Futures Spread, September 2015 (TIBU2015)"
ICE/AFRV2015,"Richards Bay Coal Futures, October 2015 (AFRV2015)"
ICE/TZ2015,"WTI Crude Futures, December 2015 (TZ2015)"
ICE/ARU2015,"AUSTRALIAN DOLLAR/NEW ZEALAND DOLLAR FUTURES, September 2015 (ARU2015)"
ICE/TU2015,"WTI Crude Futures, September 2015 (TU2015)"
ICE/SYU2015,"GBP/JPY Futures, September 2015 (SYU2015)"
ICE/DPBV2015,"Endex Dutch Power Base Load Futures, October 2015 (DPBV2015)"
ICE/NTU2015,"US Dollar/Norwegian Krone Futures, September 2015 (NTU2015)"
ICE/UPLQ2013,"UK Peak Electricity Futures (Gregorian), August 2013 (UPLQ2013)"
ICE/TWSH2015,"2Yr Euro Swapnote Future, March 2015 (TWSH2015)"
ICE/UPLN2013,"UK Peak Electricity Futures (Gregorian), July 2013 (UPLN2013)"
ICE/UBLJ2020,"UK Base Electricity Futures (Gregorian), April 2020 (UBLJ2020)"
ICE/GJ2019,"Gas Oil Futures, April 2019 (GJ2019)"
ICE/OJU2016,"Orange Juice Futures, September 2016 (OJU2016)"
ICE/YN2019,"UK Base Electricity Futures, July 2019 (YN2019)"
ICE/YK2019,"UK Base Electricity Futures, May 2019 (YK2019)"
ICE/CERZ2015,"ECX CER Emission Futures, December 2015 (CERZ2015)"
ICE/PM2017,"UK Peak Electricity Futures, June 2017 (PM2017)"
ICE/PH2018,"UK Peak Electricity Futures, March 2018 (PH2018)"
ICE/YN2016,"UK Base Electricity Futures, July 2016 (YN2016)"
ICE/YZ2018,"UK Base Electricity Futures, December 2018 (YZ2018)"
ICE/YK2018,"UK Base Electricity Futures, May 2018 (YK2018)"
ICE/MJ2016,"UK Natural Gas Futures, April 2016 (MJ2016)"
ICE/TFMJ2016,"Endex Dutch TTF Gas Base Load Futures, April 2016 (TFMJ2016)"
ICE/CEUN2015,"ECX EUAA Futures, July 2015 (CEUN2015)"
ICE/BQ2015,"Brent Crude Futures, August 2015 (BQ2015)"
ICE/NU2015,"NYH RBOB Gasoline, September 2015 (NU2015)"
ICE/MFSU2014,"mini MSCI EAFE Index Futures, September 2014 (MFSU2014)"
ICE/MFSM2015,"mini MSCI EAFE Index Futures, June 2015 (MFSM2015)"
ICE/MFSZ2016,"mini MSCI EAFE Index Futures, December 2016 (MFSZ2016)"
ICE/MFSZ2014,"mini MSCI EAFE Index Futures, December 2014 (MFSZ2014)"
ICE/MFSM2016,"mini MSCI EAFE Index Futures, June 2016 (MFSM2016)"
ICE/TWSU2015,"2Yr Euro Swapnote Future, September 2015 (TWSU2015)"
ICE/DPAX2015,"Endex Dutch Power Peak Load (8-20) Futures, November 2015 (DPAX2015)"
ICE/NV2015,"NYH RBOB Gasoline, October 2015 (NV2015)"
ICE/YQ2017,"UK Base Electricity Futures, August 2017 (YQ2017)"
ICE/GK2017,"Gas Oil Futures, May 2017 (GK2017)"
ICE/OJ2019,"Heating Oil Futures, April 2019 (OJ2019)"
ICE/ATWZ2016,"Rotterdam Coal Futures, December 2016 (ATWZ2016)"
ICE/ATWG2020,"Rotterdam Coal Futures, February 2020 (ATWG2020)"
ICE/ATWX2022,"Rotterdam Coal Futures, November 2022 (ATWX2022)"
ICE/ATWZ2020,"Rotterdam Coal Futures, December 2020 (ATWZ2020)"
ICE/NCFK2017,"Newcastle Coal Futures, May 2017 (NCFK2017)"
ICE/NCFU2022,"Newcastle Coal Futures, September 2022 (NCFU2022)"
ICE/NCFV2020,"Newcastle Coal Futures, October 2020 (NCFV2020)"
ICE/CERH2019,"ECX CER Emission Futures, March 2019 (CERH2019)"
ICE/CERU2019,"ECX CER Emission Futures, September 2019 (CERU2019)"
ICE/DPBZ2016,"Endex Dutch Power Base Load Futures, December 2016 (DPBZ2016)"
ICE/DPBV2020,"Endex Dutch Power Base Load Futures, October 2020 (DPBV2020)"
ICE/TFMM2017,"Endex Dutch TTF Gas Base Load Futures, June 2017 (TFMM2017)"
ICE/ICNN2019,"Corn Futures, July 2019 (ICNN2019)"
ICE/CCU2016,"Cocoa Futures, September 2016 (CCU2016)"
ICE/OJF2018,"Orange Juice Futures, January 2018 (OJF2018)"
ICE/TFZ2015,"Russell 2000 Index Mini Futures, December 2015 (TFZ2015)"
ICE/UPLF2018,"UK Peak Electricity Futures (Gregorian), January 2018 (UPLF2018)"
ICE/PH2016,"10Yr Euro Swapnote Future, March 2016 (PH2016)"
ICE/NCFG2016,"Newcastle Coal Futures, February 2016 (NCFG2016)"
ICE/NCFZ2015,"Newcastle Coal Futures, December 2015 (NCFZ2015)"
ICE/MF2016,"UK Natural Gas Futures, January 2016 (MF2016)"
ICE/ATWZ2015,"Rotterdam Coal Futures, December 2015 (ATWZ2015)"
ICE/GNMH2016,"Endex German NCG Futures, March 2016 (GNMH2016)"
ICE/UBLX2016,"UK Base Electricity Futures (Gregorian), November 2016 (UBLX2016)"
ICE/TN2020,"WTI Crude Futures, July 2020 (TN2020)"
ICE/GERV2016,"Endex German GASPOOL Futures, October 2016 (GERV2016)"
ICE/TK2021,"WTI Crude Futures, May 2021 (TK2021)"
ICE/CERK2016,"ECX CER Emission Futures, May 2016 (CERK2016)"
ICE/TIBU2016,"Brent-WTI Futures Spread, September 2016 (TIBU2016)"
ICE/BPBM2017,"Endex Belgian Power Base Load Futures, June 2017 (BPBM2017)"
ICE/BH2017,"Brent Crude Futures, March 2017 (BH2017)"
ICE/BQ2019,"Brent Crude Futures, August 2019 (BQ2019)"
ICE/BM2019,"Brent Crude Futures, June 2019 (BM2019)"
ICE/BH2021,"Brent Crude Futures, March 2021 (BH2021)"
ICE/TG2020,"WTI Crude Futures, February 2020 (TG2020)"
ICE/NQ2017,"NYH RBOB Gasoline, August 2017 (NQ2017)"
ICE/OZ2017,"Heating Oil Futures, December 2017 (OZ2017)"
ICE/OQ2017,"Heating Oil Futures, August 2017 (OQ2017)"
ICE/MZ2020,"UK Natural Gas Futures, December 2020 (MZ2020)"
ICE/DPAN2019,"Endex Dutch Power Peak Load (8-20) Futures, July 2019 (DPAN2019)"
ICE/MV2021,"UK Natural Gas Futures, October 2021 (MV2021)"
ICE/DPAX2018,"Endex Dutch Power Peak Load (8-20) Futures, November 2018 (DPAX2018)"
ICE/GNMH2020,"Endex German NCG Futures, March 2020 (GNMH2020)"
ICE/OJH2017,"Orange Juice Futures, March 2017 (OJH2017)"
ICE/AFRQ2016,"Richards Bay Coal Futures, August 2016 (AFRQ2016)"
ICE/AFRM2017,"Richards Bay Coal Futures, June 2017 (AFRM2017)"
ICE/IBON2016,"Soybean Oil Futures, July 2016 (IBON2016)"
ICE/ATWJ2019,"Rotterdam Coal Futures, April 2019 (ATWJ2019)"
ICE/BM2017,"Brent Crude Futures, June 2017 (BM2017)"
ICE/TQ2017,"WTI Crude Futures, August 2017 (TQ2017)"
ICE/TJ2017,"WTI Crude Futures, April 2017 (TJ2017)"
ICE/TZ2022,"WTI Crude Futures, December 2022 (TZ2022)"
ICE/ATWM2018,"Rotterdam Coal Futures, June 2018 (ATWM2018)"
ICE/ATWZ2019,"Rotterdam Coal Futures, December 2019 (ATWZ2019)"
ICE/DPAK2016,"Endex Dutch Power Peak Load (8-20) Futures, May 2016 (DPAK2016)"
ICE/BPBQ2019,"Endex Belgian Power Base Load Futures, August 2019 (BPBQ2019)"
ICE/GERK2017,"Endex German GASPOOL Futures, May 2017 (GERK2017)"
ICE/GERH2020,"Endex German GASPOOL Futures, March 2020 (GERH2020)"
ICE/SSM2016,"GBP/CHF Futures, June 2016 (SSM2016)"
ICE/GK2019,"Gas Oil Futures, May 2019 (GK2019)"
ICE/BJ2018,"Brent Crude Futures, April 2018 (BJ2018)"
ICE/PK2016,"UK Peak Electricity Futures, May 2016 (PK2016)"
ICE/YH2016,"UK Base Electricity Futures, March 2016 (YH2016)"
ICE/AFRZ2015,"Richards Bay Coal Futures, December 2015 (AFRZ2015)"
ICE/SSZ2015,"GBP/CHF Futures, December 2015 (SSZ2015)"
ICE/BPBF2016,"Endex Belgian Power Base Load Futures, January 2016 (BPBF2016)"
ICE/NJZ2015,"Norwegian Krone/Swedish Krona Futures, December 2015 (NJZ2015)"
ICE/YG2018,"UK Base Electricity Futures, February 2018 (YG2018)"
ICE/TWSZ2015,"2Yr Euro Swapnote Future, December 2015 (TWSZ2015)"
ICE/UBLH2016,"UK Base Electricity Futures (Gregorian), March 2016 (UBLH2016)"
ICE/KRUF2017,"Russian Ruble/US Dollar Futures, January 2017 (KRUF2017)"
ICE/NV2018,"NYH RBOB Gasoline, October 2018 (NV2018)"
ICE/NH2017,"NYH RBOB Gasoline, March 2017 (NH2017)"
ICE/ATWH2018,"Rotterdam Coal Futures, March 2018 (ATWH2018)"
ICE/TFMZ2017,"Endex Dutch TTF Gas Base Load Futures, December 2017 (TFMZ2017)"
ICE/AFRN2018,"Richards Bay Coal Futures, July 2018 (AFRN2018)"
ICE/ISMU2017,"Soybean Meal futures, September 2017 (ISMU2017)"
ICE/SYZ2016,"GBP/JPY Futures, December 2016 (SYZ2016)"
ICE/RSN2016,"Canola Futures, July 2016 (RSN2016)"
ICE/CJ2016,"ECX EUA Futures, April 2016 (CJ2016)"
ICE/NCFM2019,"Newcastle Coal Futures, June 2019 (NCFM2019)"
ICE/GM2016,"Gas Oil Futures, June 2016 (GM2016)"
ICE/GX2018,"Gas Oil Futures, November 2018 (GX2018)"
ICE/OM2017,"Heating Oil Futures, June 2017 (OM2017)"
ICE/BJ2020,"Brent Crude Futures, April 2020 (BJ2020)"
ICE/NK2016,"NYH RBOB Gasoline, May 2016 (NK2016)"
ICE/NCFH2019,"Newcastle Coal Futures, March 2019 (NCFH2019)"
ICE/GG2018,"Gas Oil Futures, February 2018 (GG2018)"
ICE/OG2017,"Heating Oil Futures, February 2017 (OG2017)"
ICE/MX2021,"UK Natural Gas Futures, November 2021 (MX2021)"
ICE/NCFH2018,"Newcastle Coal Futures, March 2018 (NCFH2018)"
ICE/TFMH2018,"Endex Dutch TTF Gas Base Load Futures, March 2018 (TFMH2018)"
ICE/AFRN2020,"Richards Bay Coal Futures, July 2020 (AFRN2020)"
ICE/NCFZ2019,"Newcastle Coal Futures, December 2019 (NCFZ2019)"
ICE/ATWZ2017,"Rotterdam Coal Futures, December 2017 (ATWZ2017)"
ICE/AFRU2016,"Richards Bay Coal Futures, September 2016 (AFRU2016)"
ICE/DPBG2018,"Endex Dutch Power Base Load Futures, February 2018 (DPBG2018)"
ICE/NCFG2021,"Newcastle Coal Futures, February 2021 (NCFG2021)"
ICE/CZ2019,"ECX EUA Futures, December 2019 (CZ2019)"
ICE/RGM2016,"Russell 1000 Growth Index Futures, June 2016 (RGM2016)"
ICE/TFMU2019,"Endex Dutch TTF Gas Base Load Futures, September 2019 (TFMU2019)"
ICE/TFMG2018,"Endex Dutch TTF Gas Base Load Futures, February 2018 (TFMG2018)"
ICE/DPAK2020,"Endex Dutch Power Peak Load (8-20) Futures, May 2020 (DPAK2020)"
ICE/TFMX2021,"Endex Dutch TTF Gas Base Load Futures, November 2021 (TFMX2021)"
ICE/DPAV2017,"Endex Dutch Power Peak Load (8-20) Futures, October 2017 (DPAV2017)"
ICE/DPAG2020,"Endex Dutch Power Peak Load (8-20) Futures, February 2020 (DPAG2020)"
ICE/DPAU2019,"Endex Dutch Power Peak Load (8-20) Futures, September 2019 (DPAU2019)"
ICE/KRUU2017,"Russian Ruble/US Dollar Futures, September 2017 (KRUU2017)"
ICE/ISQ2018,"Soybean Futures, August 2018 (ISQ2018)"
ICE/GNMU2016,"Endex German NCG Futures, September 2016 (GNMU2016)"
ICE/ISMZ2018,"Soybean Meal futures, December 2018 (ISMZ2018)"
ICE/KCH2017,"Coffee C Futures, March 2017 (KCH2017)"
ICE/SFF2018,"Sugar No. 16 Futures, January 2018 (SFF2018)"
ICE/SFX2017,"Sugar No. 16 Futures, November 2017 (SFX2017)"
ICE/KRUU2018,"Russian Ruble/US Dollar Futures, September 2018 (KRUU2018)"
ICE/KRUK2016,"Russian Ruble/US Dollar Futures, May 2016 (KRUK2016)"
ICE/KRUM2016,"Russian Ruble/US Dollar Futures, June 2016 (KRUM2016)"
ICE/BWN2017,"Barley Futures, July 2017 (BWN2017)"
ICE/KRUH2020,"Russian Ruble/US Dollar Futures, March 2020 (KRUH2020)"
